gene_id	root_og
NP_461252.1	COG1169
NP_461259.1	COG1008
NP_461260.1	COG1009
NP_461261.1	COG0713
NP_461262.1	COG0839
NP_461263.1	COG1143
NP_461264.1	COG1005
NP_461266.1	COG1894
NP_461267.1	COG1905
NP_461268.1	COG0649
NP_461269.1	COG0377
NP_461270.1	COG0838
NP_461272.1	COG0583
NP_461273.1	COG0436
NP_461279.1	COG0282
NP_461280.1	COG0280
NP_461290.1	COG0625
NP_461291.1	COG0625
NP_461293.1	COG4598
NP_461294.1	COG4160
NP_461295.1	COG4215
NP_461296.1	COG0834
NP_461297.1	COG0834
NP_461298.1	COG0163
NP_461299.1	COG0833
NP_461300.1	COG3457
NP_461301.1	COG0531
NP_461303.1	COG3829
NP_461304.1	COG0034
NP_461305.1	COG1286
NP_461308.1	COG0777
NP_461320.1	COG0304
NP_461330.1	COG1024
NP_461333.1	COG2067
NP_461336.1	COG4571
NP_461337.1	COG2204
NP_461338.1	COG4192
NP_461339.1	COG1840
NP_461340.1	COG2271
NP_461341.1	2C7SD
NP_461342.1	COG1560
NP_461343.1	COG0436
NP_461344.1	COG0837
NP_461346.1	COG3961
NP_461347.1	COG0667
NP_461349.1	COG1914
NP_461350.1	COG1972
NP_461354.1	COG0008
NP_461356.1	COG2211
NP_461359.1	COG0583
NP_461362.1	COG0272
NP_461365.1	COG0031
NP_461366.1	COG1925
NP_461367.1	COG1080
NP_461368.1	COG2190
NP_461375.1	COG0031
NP_461376.1	COG1118
NP_461377.1	COG4208
NP_461378.1	COG0555
NP_461379.1	COG4150
NP_461383.1	2C10D
NP_461385.1	COG0860
NP_461386.1	COG0408
NP_461387.1	2CBEN
NP_461401.1	COG0280
NP_461408.1	COG0176
NP_461409.1	COG0021
NP_461410.1	2CG6T
NP_461411.1	COG5342
NP_461413.1	COG1680
NP_461415.1	COG3850
NP_461416.1	COG0841
NP_461422.1	COG0152
NP_461430.1	COG1393
NP_461432.1	COG2233
NP_461433.1	COG0035
NP_461435.1	COG0299
NP_461438.1	COG2200
NP_461445.1	COG0518
NP_461446.1	COG0516
NP_461447.1	COG1570
NP_461449.1	COG1388
NP_461454.1	COG1160
NP_461461.1	COG0105
NP_461473.1	COG0633
NP_461474.1	COG0443
NP_461475.1	COG1076
NP_461476.1	COG0316
NP_461477.1	COG0822
NP_461478.1	COG1104
NP_461479.1	COG1959
NP_461488.1	COG3711
NP_461490.1	COG0112
NP_461491.1	COG1017
NP_461492.1	COG3710
NP_461493.1	COG0531
NP_461494.1	COG1982
NP_461496.1	COG0347
NP_461497.1	COG2204
NP_461498.1	COG3170
NP_461499.1	COG0642
NP_461500.1	COG0046
NP_461502.1	COG4623
NP_461503.1	COG0590
NP_461504.1	COG0560
NP_461505.1	COG1263
NP_461506.1	COG2103
NP_461507.1	COG1737
NP_461510.1	COG0583
NP_461536.1	295PD
NP_461537.1	2E071
NP_461538.1	2C4NZ
NP_461539.1	2C57E
NP_461540.1	2CJRM
NP_461541.1	COG0616
NP_461542.1	COG5511
NP_461543.1	2EHEK
NP_461544.1	COG5525
NP_461552.1	28HCQ
NP_461553.1	2ETD4
NP_461554.1	COG1403
NP_461572.1	COG3086
NP_461573.1	COG3026
NP_461574.1	COG3073
NP_461575.1	COG1595
NP_461576.1	COG0029
NP_461581.1	COG3445
NP_461582.1	COG0692
NP_461583.1	COG0566
NP_461584.1	COG3118
NP_461586.1	COG0045
NP_461590.1	arCOG10217
NP_461595.1	COG1544
NP_461597.1	COG0077
NP_461599.1	COG0287
NP_461600.1	COG0722
NP_461601.1	2BSVP
NP_461602.1	COG2199
NP_461603.1	COG0335
NP_461604.1	COG0336
NP_461605.1	COG0806
NP_461606.1	COG0228
NP_461611.1	COG0576
NP_461614.1	COG0497
NP_461615.1	COG2913
NP_461616.1	COG2914
NP_461617.1	COG2867
NP_461618.1	COG0691
NP_461654.1	2C6FZ
NP_461655.1	2EDXD
NP_461669.1	COG3012
NP_461670.1	COG5635
NP_461671.1	COG3311
NP_461672.1	COG5519
NP_461680.1	COG0673
NP_461682.1	COG0269
NP_461683.1	COG0794
NP_461684.1	COG2140
NP_461685.1	COG1263
NP_461689.1	2ACJG
NP_461693.1	2EC9Z
NP_461694.1	COG3972
NP_461703.1	COG2819
NP_461706.1	COG1357
NP_461707.1	COG2990
NP_461708.1	COG5653
NP_461716.1	COG0579
NP_461717.1	COG1012
NP_461718.1	COG0160
NP_461719.1	COG1113
NP_461720.1	COG1802
NP_461721.1	COG1652
NP_461722.1	COG0401
NP_461723.1	COG0640
NP_461724.1	COG0607
NP_461725.1	COG2916
NP_461726.1	2940Y
NP_461727.1	2DF7E
NP_461729.1	COG1167
NP_461731.1	COG0695
NP_461732.1	COG1780
NP_461733.1	COG0209
NP_461734.1	COG0208
NP_461739.1	COG1846
NP_461740.1	COG1566
NP_461741.1	COG0477
NP_461743.1	COG1854
NP_461747.1	COG1551
NP_461748.1	COG0013
NP_461749.1	COG2137
NP_461750.1	COG0468
NP_461751.1	COG1546
NP_461753.1	COG3730
NP_461754.1	COG3732
NP_461755.1	COG3731
NP_461756.1	COG1028
NP_461757.1	COG4578
NP_461758.1	COG1349
NP_461760.1	COG3604
NP_461761.1	COG0426
NP_461762.1	COG0446
NP_461763.1	COG0068
NP_461764.1	COG1142
NP_461765.1	2EE8J
NP_461766.1	COG0680
NP_461767.1	2DBX5
NP_461768.1	COG3260
NP_461769.1	COG1143
NP_461770.1	COG3261
NP_461771.1	COG0650
NP_461773.1	COG1142
NP_461774.1	2C05Z
NP_461775.1	COG0375
NP_461776.1	COG0378
NP_461777.1	COG0298
NP_461780.1	COG3604
NP_461781.1	2E4R1
NP_461782.1	COG0803
NP_461783.1	COG1121
NP_461784.1	COG1108
NP_461785.1	COG1108
NP_461789.1	2B0SS
NP_461790.1	2CSIY
NP_461791.1	2E5Y3
NP_461792.1	COG4669
NP_461793.1	2EHBC
NP_461794.1	2BWZD
NP_461795.1	28NYF
NP_461796.1	COG2207
NP_461797.1	COG0457
NP_461802.1	COG0236
NP_461803.1	2E1IW
NP_461804.1	2C6J3
NP_461816.1	2CFCZ
NP_461817.1	COG4789
NP_461818.1	28KVC
NP_461819.1	COG1450
NP_461820.1	COG2207
NP_461821.1	2B0SW
NP_461824.1	294UM
NP_461825.1	COG4453
NP_461826.1	COG0454
NP_461841.1	COG1846
NP_461845.1	COG0568
NP_461851.1	COG1211
NP_461854.1	COG0529
NP_461855.1	COG2895
NP_461856.1	COG0175
NP_461858.1	COG0847
NP_461859.1	COG1518
NP_461862.1	COG1857
NP_461867.1	COG0175
NP_461868.1	COG0155
NP_461869.1	COG0369
NP_461871.1	COG1237
NP_461873.1	COG0148
NP_461875.1	COG1694
NP_461877.1	COG0317
NP_461879.1	COG0642
NP_461880.1	COG1929
NP_461881.1	COG4948
NP_461882.1	COG4948
NP_461883.1	COG2271
NP_461890.1	COG0814
NP_461893.1	COG1454
NP_461894.1	COG0235
NP_461895.1	COG2407
NP_461896.1	COG1070
NP_461897.1	COG4154
NP_461898.1	COG1349
NP_461899.1	COG2933
NP_461900.1	COG2363
NP_461901.1	COG0583
NP_461909.1	COG0548
NP_461910.1	COG0507
NP_461911.1	COG1074
NP_461912.1	COG1025
NP_461918.1	COG0207
NP_461919.1	COG0682
NP_461928.1	COG1609
NP_461929.1	COG1609
NP_461930.1	COG0019
NP_461931.1	COG0583
NP_461932.1	COG1794
NP_461933.1	COG0477
NP_461934.1	COG1028
NP_461935.1	COG3717
NP_461936.1	COG0183
NP_461940.1	COG1937
NP_461941.1	COG2215
NP_461956.1	COG1190
NP_461959.1	COG1651
NP_461961.1	COG0716
NP_461965.1	COG1272
NP_461967.1	COG2723
NP_461969.1	COG0403
NP_461970.1	COG0509
NP_461971.1	COG0404
NP_461977.1	COG0212
NP_461978.1	COG0111
NP_461980.1	COG0583
NP_461982.1	COG1279
NP_461984.1	COG0191
NP_461985.1	COG0126
NP_461986.1	COG0057
NP_461987.1	COG1661
NP_461988.1	COG3275
NP_461989.1	COG0619
NP_461990.1	COG1122
NP_461991.1	COG1118
NP_461994.1	COG0010
NP_461996.1	COG2731
NP_461997.1	COG2055
NP_461998.1	COG1063
NP_461999.1	COG0246
NP_462002.1	COG1166
NP_462006.1	COG0192
NP_462007.1	COG0477
NP_462014.1	COG1414
NP_462022.1	COG0252
NP_462029.1	COG2211
NP_462030.1	COG1982
NP_462034.1	COG2030
NP_462035.1	COG2301
NP_462036.1	COG0583
NP_462043.1	COG0665
NP_462044.1	COG1012
NP_462045.1	COG3518
NP_462049.1	COG2271
NP_462050.1	COG1312
NP_462051.1	COG0246
NP_462052.1	COG1904
NP_462058.1	COG0298
NP_462059.1	COG0375
NP_462060.1	COG1773
NP_462061.1	COG0680
NP_462062.1	COG0374
NP_462063.1	COG5557
NP_462064.1	COG0437
NP_462065.1	COG1740
NP_462073.1	COG0848
NP_462074.1	COG0811
NP_462076.1	COG0626
NP_462079.1	COG1979
NP_462080.1	COG0656
NP_462084.1	COG1638
NP_462085.1	COG3090
NP_462086.1	COG1593
NP_462092.1	COG0745
NP_462093.1	COG0642
NP_462094.1	COG2249
NP_462095.1	COG1359
NP_462096.1	COG0187
NP_462097.1	COG3150
NP_462098.1	COG1409
NP_462099.1	COG3151
NP_462100.1	COG0494
NP_462102.1	COG5463
NP_462103.1	COG0754
NP_462108.1	COG2761
NP_462109.1	COG1495
NP_462112.1	2CHAW
NP_462123.1	COG0533
NP_462124.1	COG0828
NP_462125.1	COG0358
NP_462128.1	COG2375
NP_462129.1	COG1695
NP_462131.1	COG0840
NP_462133.1	COG0446
NP_462139.1	COG3633
NP_462140.1	COG0586
NP_462141.1	2E956
NP_462146.1	COG2259
NP_462147.1	COG0435
NP_462152.1	COG3681
NP_462153.1	COG0814
NP_462154.1	COG1760
NP_462155.1	COG1882
NP_462156.1	COG0282
NP_462157.1	COG0814
NP_462158.1	COG1171
NP_462159.1	COG0583
NP_462160.1	COG1929
NP_462161.1	COG2084
NP_462162.1	COG3836
NP_462163.1	COG2721
NP_462166.1	COG0191
NP_462167.1	COG1105
NP_462168.1	COG1299
NP_462169.1	COG1925
NP_462170.1	COG4573
NP_462171.1	COG1762
NP_462172.1	COG3414
NP_462174.1	COG1063
NP_462182.1	COG0693
NP_462185.1	COG3153
NP_462186.1	COG3154
NP_462190.1	COG3034
NP_462191.1	2DKV1
NP_462192.1	COG0814
NP_462195.1	COG1185
NP_462196.1	COG0184
NP_462197.1	COG0130
NP_462198.1	COG0858
NP_462199.1	COG0532
NP_462200.1	COG0195
NP_462204.1	COG1314
NP_462205.1	COG1109
NP_462206.1	COG0294
NP_462208.1	COG0293
NP_462212.1	COG0536
NP_462213.1	COG0211
NP_462214.1	COG0261
NP_462216.1	COG3423
NP_462218.1	COG5007
NP_462219.1	COG3113
NP_462220.1	COG2854
NP_462221.1	COG1463
NP_462222.1	COG0767
NP_462223.1	COG1127
NP_462230.1	COG1508
NP_462232.1	COG1762
NP_462233.1	COG1660
NP_462234.1	COG1925
NP_462235.1	COG0515
NP_462236.1	COG0744
NP_462237.1	COG3155
NP_462240.1	COG0067
NP_462241.1	COG0493
NP_462243.1	COG1457
NP_462244.1	COG0402
NP_462245.1	COG2731
NP_462246.1	COG1940
NP_462247.1	COG3010
NP_462248.1	COG0477
NP_462249.1	COG0329
NP_462254.1	COG0103
NP_462255.1	COG0102
NP_462258.1	COG0265
NP_462259.1	COG0265
NP_462267.1	COG1802
NP_462269.1	COG0039
NP_462270.1	COG1438
NP_462271.1	2CAQ2
NP_462274.1	COG1289
NP_462275.1	COG1566
NP_462276.1	2DNQE
NP_462277.1	COG0583
NP_462282.1	COG2891
NP_462283.1	COG1792
NP_462284.1	COG1077
NP_462289.1	COG0511
NP_462290.1	COG0439
NP_462294.1	COG0042
NP_462295.1	COG2901
NP_462298.1	COG3300
NP_462300.1	COG0845
NP_462301.1	COG0841
NP_462303.1	COG0663
NP_462305.1	COG0169
NP_462310.1	COG0242
NP_462311.1	COG0223
NP_462312.1	COG0144
NP_462325.1	COG0200
NP_462326.1	COG1841
NP_462328.1	COG0256
NP_462329.1	COG0097
NP_462330.1	COG0096
NP_462332.1	COG0094
NP_462333.1	COG0198
NP_462334.1	COG0093
NP_462335.1	COG0186
NP_462336.1	COG0255
NP_462337.1	COG0197
NP_462338.1	COG0092
NP_462339.1	COG0091
NP_462340.1	COG0185
NP_462341.1	COG0090
NP_462342.1	COG0089
NP_462343.1	COG0088
NP_462344.1	COG0087
NP_462345.1	COG0051
NP_462349.1	COG0050
NP_462356.1	COG2964
NP_462368.1	COG1765
NP_462369.1	COG0664
NP_462370.1	COG1289
NP_462371.1	COG4992
NP_462372.1	COG0512
NP_462373.1	COG2184
NP_462374.1	2EDND
NP_462375.1	COG0652
NP_462376.1	COG0738
NP_462377.1	COG1251
NP_462378.1	COG2146
NP_462379.1	COG2116
NP_462380.1	COG0007
NP_462392.1	2EBIY
NP_462393.1	2CD7R
NP_462394.1	COG3166
NP_462395.1	COG4972
NP_462402.1	COG3449
NP_462404.1	COG0642
NP_462405.1	COG0745
NP_462408.1	COG1918
NP_462409.1	COG0370
NP_462410.1	2E630
NP_462413.1	COG1040
NP_462414.1	COG0316
NP_462415.1	COG2610
NP_462416.1	COG1640
NP_462417.1	COG0058
NP_462418.1	COG2909
NP_462419.1	COG3041
NP_462420.1	COG3077
NP_462421.1	COG0430
NP_462422.1	COG1690
NP_462425.1	COG1349
NP_462426.1	COG0705
NP_462427.1	COG0607
NP_462428.1	COG0578
NP_462435.1	COG0058
NP_462436.1	COG0297
NP_462437.1	COG0448
NP_462438.1	COG1523
NP_462439.1	COG0296
NP_462442.1	COG2610
NP_462443.1	COG3265
NP_462446.1	COG0673
NP_462447.1	COG1670
NP_462452.1	COG0405
NP_462454.1	COG0584
NP_462455.1	COG3842
NP_462456.1	COG0395
NP_462457.1	COG1175
NP_462458.1	COG1653
NP_462461.1	COG0410
NP_462462.1	COG0411
NP_462463.1	COG4177
NP_462464.1	COG0559
NP_462465.1	COG0683
NP_462468.1	COG0683
NP_462469.1	COG0568
NP_462471.1	COG2884
NP_462473.1	COG0742
NP_462477.1	COG2217
NP_462485.1	COG0864
NP_462490.1	COG0306
NP_462492.1	COG0589
NP_462493.1	COG3104
NP_462498.1	COG1249
NP_462500.1	COG2704
NP_462501.1	COG0524
NP_462503.1	COG2188
NP_462507.1	COG2197
NP_462508.1	COG0583
NP_462509.1	COG1295
NP_462510.1	COG0477
NP_462515.1	COG1301
NP_462517.1	COG0457
NP_462518.1	COG3405
NP_462519.1	COG1215
NP_462520.1	COG1215
NP_462521.1	COG1192
NP_462522.1	2CH4T
NP_462523.1	28JMX
NP_462524.1	2E541
NP_462525.1	COG2194
NP_462528.1	COG4608
NP_462529.1	COG0444
NP_462530.1	COG1173
NP_462531.1	COG0601
NP_462532.1	COG0747
NP_462541.1	COG3539
NP_462550.1	COG1278
NP_462551.1	2DBY6
NP_462554.1	COG0454
NP_462560.1	COG1070
NP_462561.1	COG2115
NP_462562.1	COG1609
NP_462564.1	COG0366
NP_462565.1	COG3977
NP_462567.1	COG1414
NP_462568.1	COG2055
NP_462569.1	COG2731
NP_462571.1	COG3090
NP_462572.1	COG1593
NP_462573.1	COG1638
NP_462574.1	COG1070
NP_462575.1	COG0269
NP_462576.1	COG3623
NP_462577.1	COG0235
NP_462578.1	COG2207
NP_462579.1	COG3533
NP_462580.1	COG1012
NP_462581.1	COG1940
NP_462584.1	COG0625
NP_462585.1	COG2213
NP_462586.1	COG0246
NP_462587.1	COG3722
NP_462588.1	2E4DS
NP_462589.1	2AN7V
NP_462592.1	COG1620
NP_462593.1	COG2186
NP_462594.1	COG1304
NP_462595.1	COG0219
NP_462596.1	COG1609
NP_462597.1	COG4948
NP_462598.1	COG2271
NP_462599.1	COG1045
NP_462600.1	COG0240
NP_462601.1	COG1952
NP_462604.1	COG0696
NP_462605.1	COG4942
NP_462606.1	COG2861
NP_462607.1	COG1216
NP_462608.1	COG1063
NP_462609.1	COG0156
NP_462615.1	2DB7S
NP_462616.1	COG0661
NP_462625.1	COG0669
NP_462627.1	COG0267
NP_462628.1	COG0227
NP_462646.1	COG0786
NP_462655.1	COG2771
NP_462657.1	2BD2N
NP_462660.1	COG1335
NP_462662.1	COG0474
NP_462663.1	COG1285
NP_462664.1	COG0697
NP_462670.1	COG3444
NP_462674.1	COG2723
NP_462675.1	COG0477
NP_462684.1	COG2188
NP_462686.1	COG2271
NP_462687.1	COG2271
NP_462688.1	COG3851
NP_462689.1	COG2197
NP_462690.1	28JDC
NP_462691.1	COG0738
NP_462692.1	COG0524
NP_462693.1	COG1349
NP_462694.1	COG0440
NP_462695.1	COG0028
NP_462696.1	2AYKG
NP_462701.1	COG0583
NP_462702.1	COG2610
NP_462703.1	COG3048
NP_462710.1	COG5645
NP_462712.1	COG3088
NP_462713.1	COG0526
NP_462714.1	COG1138
NP_462715.1	COG2332
NP_462716.1	COG3114
NP_462717.1	COG0755
NP_462718.1	COG2386
NP_462719.1	COG4133
NP_462720.1	COG1858
NP_462721.1	COG3381
NP_462722.1	COG0243
NP_462723.1	COG3005
NP_462724.1	COG0745
NP_462727.1	COG2271
NP_462728.1	COG4948
NP_462729.1	COG3734
NP_462730.1	COG2186
NP_462731.1	COG0561
NP_462732.1	COG2271
NP_462733.1	COG4948
NP_462735.1	COG0187
NP_462736.1	COG1195
NP_462737.1	COG0592
NP_462738.1	COG0593
NP_462739.1	COG0230
NP_462752.1	COG0704
NP_462753.1	COG1117
NP_462754.1	COG0581
NP_462755.1	COG0573
NP_462756.1	COG0226
NP_462757.1	COG1299
NP_462760.1	COG0449
NP_462761.1	COG1207
NP_462764.1	COG0055
NP_462765.1	COG0224
NP_462766.1	COG0056
NP_462770.1	COG0356
NP_462773.1	COG0445
NP_462774.1	COG0716
NP_462775.1	COG1522
NP_462776.1	COG2502
NP_462778.1	COG0714
NP_462780.1	COG1869
NP_462781.1	COG1129
NP_462782.1	COG1172
NP_462783.1	COG1879
NP_462784.1	COG0524
NP_462785.1	COG1609
NP_462786.1	COG0477
NP_462787.1	COG2186
NP_462790.1	COG0606
NP_462791.1	2EUZJ
NP_462792.1	COG0028
NP_462794.1	COG0115
NP_462795.1	COG0129
NP_462796.1	COG1171
NP_462799.1	COG0583
NP_462800.1	COG0059
NP_462806.1	COG3118
NP_462808.1	COG0472
NP_462809.1	COG3765
NP_462810.1	COG0381
NP_462811.1	COG0677
NP_462812.1	COG1088
NP_462815.1	COG0399
NP_462816.1	COG2244
NP_462818.1	2DB7H
NP_462819.1	COG1922
NP_462820.1	COG1113
NP_462825.1	COG3072
NP_462830.1	2BI9X
NP_462831.1	COG5567
NP_462833.1	COG3159
NP_462834.1	COG4973
NP_462835.1	COG1011
NP_462836.1	COG0210
NP_462843.1	COG0514
NP_462847.1	COG0561
NP_462849.1	COG0583
NP_462850.1	COG0620
NP_462852.1	COG0412
NP_462853.1	COG2820
NP_462862.1	COG0250
NP_462863.1	COG0043
NP_462864.1	COG0543
NP_462867.1	COG0183
NP_462868.1	COG1024
NP_462875.1	COG3084
NP_462876.1	COG2334
NP_462877.1	COG1651
NP_462879.1	COG0258
NP_462884.1	COG0635
NP_462885.1	COG2204
NP_462886.1	COG3852
NP_462887.1	COG0174
NP_462897.1	COG2211
NP_462911.1	COG4680
NP_462922.1	COG1296
NP_462924.1	COG3254
NP_462926.1	COG0235
NP_462927.1	COG4806
NP_462928.1	COG1070
NP_462929.1	COG4977
NP_462930.1	COG1917
NP_462931.1	COG0697
NP_462936.1	COG0605
NP_462939.1	COG0642
NP_462940.1	COG0745
NP_462941.1	COG3678
NP_462943.1	COG0205
NP_462944.1	COG1613
NP_462946.1	COG2211
NP_462947.1	COG0524
NP_462953.1	COG1070
NP_462954.1	COG2390
NP_462955.1	COG1129
NP_462956.1	COG1172
NP_462957.1	COG1172
NP_462958.1	COG1879
NP_462959.1	COG1830
NP_462962.1	COG0149
NP_462965.1	COG1018
NP_462966.1	COG1494
NP_462967.1	COG0554
NP_462968.1	COG0580
NP_462969.1	COG3074
NP_462975.1	COG1609
NP_462979.1	28MBK
NP_462980.1	COG3060
NP_462981.1	COG0626
NP_462982.1	COG0460
NP_462986.1	COG0685
NP_462987.1	COG0376
NP_462999.1	COG2352
NP_463000.1	COG0624
NP_463001.1	COG0002
NP_463003.1	COG0165
NP_463004.1	COG0583
NP_463005.1	COG1249
NP_463007.1	2ARMX
NP_463008.1	COG2265
NP_463009.1	COG4206
NP_463010.1	COG0796
NP_463011.1	COG0812
NP_463012.1	COG0340
NP_463013.1	COG1072
NP_463019.1	COG0081
NP_463020.1	COG0244
NP_463021.1	COG0222
NP_463025.1	2F6XC
NP_463026.1	28IS8
NP_463028.1	COG0502
NP_463029.1	COG2022
NP_463030.1	COG2104
NP_463031.1	COG0476
NP_463032.1	COG0352
NP_463033.1	COG0422
NP_463034.1	COG3160
NP_463035.1	COG2816
NP_463037.1	COG1515
NP_463038.1	COG3068
NP_463039.1	COG0776
NP_463040.1	28HWS
NP_463041.1	COG3678
NP_463042.1	COG4191
NP_463043.1	COG2204
NP_463044.1	COG0151
NP_463045.1	COG0138
NP_463047.1	COG1897
NP_463048.1	COG2225
NP_463049.1	COG2224
NP_463050.1	COG4579
NP_463051.1	COG4405
NP_463052.1	COG1414
NP_463055.1	COG3340
NP_463057.1	COG3122
NP_463058.1	COG1187
NP_463085.1	COG0527
NP_463086.1	COG0166
NP_463091.1	COG3223
NP_463092.1	COG3833
NP_463093.1	COG1175
NP_463095.1	COG3842
NP_463096.1	COG4580
NP_463097.1	2C19D
NP_463098.1	COG3161
NP_463099.1	COG0382
NP_463101.1	COG0818
NP_463102.1	COG1974
NP_463103.1	COG0534
NP_463109.1	2E8D0
NP_463113.1	COG1448
NP_463119.1	COG0178
NP_463121.1	COG0629
NP_463122.1	2F9IV
NP_463123.1	2AK9J
NP_463124.1	COG1538
NP_463125.1	COG0845
NP_463126.1	COG2931
NP_463127.1	COG2274
NP_463128.1	2CRMS
NP_463130.1	COG2207
NP_463131.1	COG0789
NP_463135.1	COG0583
NP_463136.1	COG1380
NP_463138.1	COG4147
NP_463139.1	COG3162
NP_463140.1	COG0365
NP_463142.1	COG3303
NP_463144.1	COG0437
NP_463145.1	COG3301
NP_463146.1	COG1138
NP_463147.1	COG4235
NP_463149.1	COG0790
NP_463150.1	COG3383
NP_463155.1	COG0477
NP_463159.1	COG0531
NP_463161.1	COG1982
NP_463162.1	COG2169
NP_463163.1	COG1486
NP_463164.1	COG2211
NP_463165.1	COG1838
NP_463166.1	COG2704
NP_463168.1	COG4565
NP_463169.1	COG3290
NP_463174.1	28IYX
NP_463175.1	COG3204
NP_463189.1	COG2704
NP_463190.1	COG1027
NP_463192.1	COG0531
NP_463193.1	COG0234
NP_463194.1	COG0459
NP_463200.1	COG5510
NP_463204.1	COG3080
NP_463205.1	COG3029
NP_463206.1	COG0479
NP_463207.1	COG1053
NP_463211.1	COG0419
NP_463212.1	COG0688
NP_463222.1	COG1923
NP_463223.1	COG2262
NP_463224.1	COG0330
NP_463225.1	COG0330
NP_463227.1	COG0104
NP_463243.1	COG2220
NP_463245.1	COG3414
NP_463246.1	COG1762
NP_463247.1	COG0269
NP_463248.1	COG3623
NP_463249.1	COG0235
NP_463252.1	COG0360
NP_463253.1	COG2965
NP_463255.1	COG0359
NP_463260.1	COG2846
NP_463264.1	COG0737
NP_463265.1	COG1218
NP_463268.1	COG1253
NP_463269.1	COG0225
NP_463270.1	COG0729
NP_463271.1	COG2911
NP_463272.1	COG2105
NP_463277.1	COG0773
NP_463279.1	COG0477
NP_463281.1	COG3718
NP_463282.1	COG1012
NP_463286.1	COG0673
NP_463288.1	COG1082
NP_463289.1	COG0477
NP_463294.1	COG0673
NP_463295.1	COG2211
NP_463297.1	COG1082
NP_463310.1	COG3077
NP_463311.1	COG2026
NP_463312.1	COG0602
NP_463313.1	COG1328
NP_463314.1	COG0366
NP_463315.1	COG1609
NP_463316.1	COG0474
NP_463318.1	COG0251
NP_463320.1	COG0540
NP_463323.1	COG1438
NP_463325.1	COG0078
NP_463326.1	COG0549
NP_463327.1	COG2235
NP_463329.1	COG0078
NP_463337.1	COG0260
NP_463341.1	COG1609
NP_463342.1	COG2610
NP_463343.1	COG1028
NP_463344.1	COG1063
NP_463345.1	COG3265
NP_463366.1	COG2186
NP_463369.1	COG1794
NP_463382.1	2DM63
NP_463383.1	COG0732
NP_463384.1	COG0286
NP_463389.1	COG0523
NP_463390.1	COG2879
NP_463391.1	COG1966
NP_463392.1	COG0840
NP_463406.1	COG2197
NP_463409.1	COG4114
NP_463411.1	2CF73
NP_463417.1	COG2823
NP_463418.1	COG5487
NP_463419.1	COG4667
NP_463420.1	COG0084
NP_463421.1	COG1180
NP_463422.1	COG1328
NP_463423.1	COG0274
NP_463424.1	COG0213
NP_463425.1	COG1015
NP_463426.1	COG0813
NP_463431.1	COG3539
NP_463435.1	COG1066
NP_463439.1	COG2973
NP_463442.1	COG2207
NP_463443.1	COG3045
NP_463444.1	COG0745
NP_463445.1	COG0642
NP_463446.1	COG4452
NP_463448.1	COG3539
NP_463449.1	COG3188
NP_463450.1	COG3121
NP_463454.1	COG0745
NP_490500.1	COG2207
NP_490511.1	2EHXE
NP_490528.1	2A0VH
NP_490529.1	COG3209
NP_490530.1	COG0497
NP_490544.1	COG0389
NP_460132.3	2CFXH
NP_459538.3	COG3539
NP_460424.3	2CN5N
NP_461434.3	COG0150
NP_462331.3	COG0199
NP_462772.3	COG0357
NP_460600.3	COG1643
NP_463238.3	COG1960
NP_459140.3	2ATX7
NP_459158.2	COG0508
NP_459162.2	COG3064
NP_459190.3	COG0008
NP_459209.3	COG0316
NP_459345.3	COG1538
NP_459347.3	COG0845
NP_459370.3	COG1680
NP_459378.3	2CMK9
NP_459441.3	COG3056
NP_459482.3	COG0326
NP_447100.1	COG2721
NP_447101.1	COG2721
NP_459661.3	COG1702
NP_459783.3	COG1977
NP_459823.3	COG0303
NP_459832.3	COG2086
NP_459945.3	COG1180
NP_460069.3	COG0745
NP_447555.1	COG0506
NP_447557.1	COG1702
NP_460229.3	COG3443
NP_460287.3	COG1988
NP_460300.3	COG0290
NP_460323.3	COG4670
NP_460407.3	COG1846
NP_460425.3	COG0673
NP_460429.2	COG1838
NP_460479.4	COG2207
NP_460556.3	COG1012
NP_460585.2	COG0840
NP_460619.3	COG0664
NP_460705.3	COG4166
NP_460724.3	COG4932
NP_460848.3	COG4531
NP_460849.3	COG1121
NP_460881.3	2DBG4
NP_461050.3	COG0662
NP_461155.3	COG0231
NP_461229.3	COG5160
NP_461239.3	COG0399
NP_461253.3	COG4575
NP_461258.3	COG1007
NP_461265.3	COG1034
NP_461331.2	COG0183
NP_448816.1	COG0005
NP_461384.3	COG0454
NP_461545.2	COG4220
NP_461609.3	COG4536
NP_461704.3	COG1629
NP_461715.3	2CG84
NP_461759.3	COG0517
NP_461772.2	COG0651
NP_461778.2	COG0409
NP_461779.3	COG0309
NP_461853.3	2C1QX
NP_461876.3	COG3609
NP_461891.2	COG1760
NP_461946.3	COG3539
NP_462000.3	COG2186
NP_462101.3	COG1538
NP_462120.3	COG1968
NP_462126.3	COG0568
NP_462132.3	COG4992
NP_462201.3	COG0779
NP_462202.3	COG0137
NP_462209.3	COG1534
NP_462403.2	COG1866
NP_462516.3	COG2199
NP_462658.4	COG3710
NP_462777.3	COG2425
NP_462793.3	COG3978
NP_462814.3	COG0454
NP_462832.3	COG0253
NP_462910.3	COG5499
NP_462932.3	COG1452
NP_462960.3	COG1359
NP_463002.3	COG0548
NP_463006.3	COG1309
NP_463036.2	COG0407
NP_463053.3	COG0646
NP_463094.3	COG2182
NP_463143.3	COG3303
