gene_id	root_og
NP_217610.1	COG1960
NP_217616.1	COG0691
NP_217617.1	COG2177
NP_217618.1	COG2884
NP_217629.1	COG0546
NP_217630.1	COG0590
NP_217643.1	COG0778
NP_217646.1	COG1020
NP_217648.1	COG2203
NP_217649.1	COG2197
NP_217650.1	COG0589
NP_217653.1	COG0483
NP_217655.1	COG1960
NP_217656.1	COG1960
NP_217657.1	COG0604
NP_217659.1	COG0784
NP_217661.1	COG0838
NP_217662.1	COG0377
NP_217663.1	COG0852
NP_217664.1	COG0649
NP_217665.1	COG1905
NP_217666.1	COG1894
NP_217667.1	COG1034
NP_217668.1	COG1005
NP_217669.1	COG1143
NP_217670.1	COG0839
NP_217671.1	COG0713
NP_217672.1	COG1009
NP_217673.1	COG1008
NP_217674.1	COG1007
NP_217676.1	COG1309
NP_217677.1	COG4638
NP_217694.1	COG0748
NP_217713.1	COG0661
NP_217721.1	COG2334
NP_217731.1	COG1169
NP_217735.1	2DMIE
NP_217739.1	COG1595
NP_217740.1	COG1028
NP_217744.1	COG0128
NP_217747.1	COG1018
NP_217763.1	COG0745
NP_217766.1	COG1309
NP_217767.1	COG1773
NP_217768.1	COG1773
NP_217769.1	COG3239
NP_217772.1	COG1482
NP_217777.1	2CC1Y
NP_217786.1	2ET5E
NP_217787.1	COG2217
NP_217791.1	COG1960
NP_217792.1	COG0041
NP_217793.1	COG0026
NP_217797.1	COG4799
NP_217798.1	2B02F
NP_217799.1	COG0424
NP_217806.1	2B69G
NP_217807.1	COG0160
NP_217808.1	COG1522
NP_217812.1	COG1309
NP_217819.1	COG0578
NP_217827.1	COG3511
NP_217829.1	COG0596
NP_217831.1	COG0213
NP_217833.1	COG2009
NP_217835.1	COG1053
NP_217836.1	COG0479
NP_217848.1	COG0477
NP_217849.1	COG1820
NP_217851.1	COG0789
NP_217871.1	2EPYI
NP_217874.1	COG2161
NP_217875.1	COG4115
NP_217877.1	COG1716
NP_217894.1	COG1657
NP_217895.1	28XHJ
NP_217896.1	COG1154
NP_217913.1	COG0518
NP_217914.1	COG1562
NP_217919.1	COG0399
NP_217920.1	COG4529
NP_217924.1	COG4118
NP_217925.1	COG1848
NP_217928.1	COG0516
NP_217932.1	2F0NR
NP_217934.1	COG0459
NP_217935.1	COG0234
NP_217936.1	COG0533
NP_217949.1	COG0076
NP_217950.1	COG0062
NP_217953.1	COG0449
NP_217959.1	COG0103
NP_217960.1	COG0102
NP_217973.1	COG0203
NP_217974.1	COG0202
NP_217975.1	COG0522
NP_217976.1	COG0100
NP_217977.1	COG0099
NP_217978.1	COG0257
NP_217979.1	COG0361
NP_217980.1	COG2141
NP_217999.1	2APYK
NP_218006.1	2FG3C
NP_218007.1	COG0380
NP_218009.1	COG3184
NP_218010.1	2ANNP
NP_218011.1	COG1463
NP_218012.1	COG1463
NP_218013.1	COG1463
NP_218014.1	COG1463
NP_218015.1	COG1463
NP_218017.1	COG0767
NP_218018.1	COG0767
NP_218019.1	COG1028
NP_218020.1	COG1141
NP_218021.1	COG1960
NP_218022.1	COG1960
NP_218023.1	COG0318
NP_218033.1	COG1024
NP_218035.1	COG2124
NP_218036.1	COG4689
NP_218037.1	COG2141
NP_218038.1	COG1545
NP_218039.1	COG0183
NP_218040.1	COG0183
NP_218041.1	COG3391
NP_218042.1	COG0663
NP_218043.1	COG4638
NP_218044.1	28XG2
NP_218046.1	2DBBP
NP_218047.1	COG1028
NP_218048.1	COG5361
NP_218051.1	COG0119
NP_218052.1	COG4569
NP_218053.1	COG3971
NP_218054.1	COG1053
NP_218057.1	COG0183
NP_218058.1	COG2030
NP_218059.1	COG1545
NP_218060.1	COG1960
NP_218061.1	COG1960
NP_218062.1	COG2124
NP_218063.1	COG0183
NP_218064.1	COG0748
NP_218066.1	COG1028
NP_218067.1	COG1024
NP_218068.1	COG1788
NP_218069.1	COG2057
NP_218084.1	COG1853
NP_218085.1	COG0346
NP_218086.1	COG2267
NP_218087.1	COG1960
NP_218088.1	COG1018
NP_218089.1	2ARAU
NP_218090.1	COG1960
NP_218092.1	COG1609
NP_218095.1	COG1055
NP_218099.1	COG1211
NP_218100.1	COG1329
NP_218102.1	COG1066
NP_218103.1	COG1623
NP_218104.1	2E5CN
NP_218109.1	COG2329
NP_218115.1	COG1190
NP_218117.1	COG1521
NP_218118.1	COG0853
NP_218119.1	COG0414
NP_218120.1	COG5495
NP_218131.1	2AVBJ
NP_218132.1	2BP6H
NP_218133.1	2AP1K
NP_218134.1	COG2267
NP_218135.1	COG2141
NP_218136.1	2BPBT
NP_218137.1	COG4842
NP_218141.1	COG0634
NP_218150.1	COG5285
NP_218152.1	COG0815
NP_218161.1	COG0470
NP_218162.1	COG2114
NP_218165.1	COG1278
NP_218177.1	COG0455
NP_218182.1	COG0601
NP_218183.1	COG4166
NP_218184.1	COG0365
NP_218192.1	2AXWZ
NP_218193.1	COG0664
NP_218197.1	COG0003
NP_218203.1	2B47M
NP_218207.1	2CT9V
NP_218213.1	COG0554
NP_218223.1	2AY2R
NP_218226.1	COG0527
NP_218228.1	COG0847
NP_218246.1	COG0500
NP_218261.1	COG0640
NP_218266.1	COG1569
NP_218267.1	COG3311
NP_218280.1	28UBJ
NP_218284.1	COG3315
NP_218285.1	COG4319
NP_218290.1	COG3832
NP_218293.1	COG1403
NP_218298.1	COG1134
NP_218300.1	COG1682
NP_218310.1	COG1807
NP_218311.1	COG1807
NP_218312.1	COG1807
NP_218321.1	COG0627
NP_218322.1	COG1807
NP_218323.1	COG0382
NP_218324.1	COG0671
NP_218333.1	COG0204
NP_218334.1	COG3231
NP_218339.1	COG5651
NP_218340.1	COG1511
NP_218341.1	COG1020
NP_218342.1	COG0604
NP_218343.1	COG0318
NP_218350.1	COG1917
NP_218355.1	COG0077
NP_218356.1	2E6J0
NP_218357.1	COG1316
NP_218358.1	COG1528
NP_218359.1	COG0584
NP_218360.1	COG3170
NP_218361.1	2DW6Q
NP_218363.1	COG0605
NP_218366.1	COG1476
NP_218369.1	2AVD4
NP_218370.1	COG0684
NP_218371.1	COG2072
NP_218373.1	COG1387
NP_218374.1	2DJ5J
NP_218375.1	COG0493
NP_218376.1	COG0067
NP_218377.1	COG0455
NP_218379.1	2AJEQ
NP_218381.1	COG3266
NP_218382.1	2AGD7
NP_218383.1	290YB
NP_218384.1	2AVBJ
NP_218385.1	COG0464
NP_218386.1	COG3266
NP_218387.1	COG1674
NP_218388.1	COG1674
NP_218391.1	COG4842
NP_218393.1	COG0455
NP_218394.1	2B6TZ
NP_218395.1	2AWC2
NP_218396.1	COG4932
NP_218397.1	2B0QF
NP_218398.1	2F9DC
NP_218407.1	COG4842
NP_218408.1	2A33T
NP_218419.1	2DEW1
NP_218420.1	COG0803
NP_218430.1	COG0492
NP_218431.1	COG3118
NP_218437.1	COG1847
NP_218438.1	COG0706
NP_218439.1	COG0759
NP_218441.1	COG0230
YP_177686.1	COG0318
YP_177688.1	COG0238
YP_177690.1	COG5651
YP_177691.1	COG0227
YP_177694.1	COG0627
YP_177699.1	COG1062
YP_177701.1	COG1463
NP_214697.2	COG2267
NP_216247.2	COG1012
YP_177704.1	COG5651
YP_177707.1	COG3391
YP_177709.1	COG5651
YP_177710.1	2B7DA
YP_177711.1	COG5651
YP_177719.1	COG0484
YP_177720.1	COG3210
YP_177725.1	COG0303
YP_177727.1	COG5651
YP_177728.1	COG2224
YP_177729.1	COG2230
YP_177730.1	COG2230
YP_177622.1	COG1575
NP_214994.2	COG0388
YP_177731.1	COG0588
NP_215008.2	COG2186
YP_177734.1	COG1113
YP_177735.1	COG0785
NP_215041.2	COG0755
YP_177736.1	COG0657
YP_177740.1	COG1463
YP_177744.1	2CAP8
YP_177745.1	COG1024
YP_177746.1	COG0480
YP_177747.1	COG0199
YP_177748.1	COG0024
YP_177752.1	COG0406
YP_177754.1	COG1062
YP_177758.1	COG0208
YP_177762.1	COG0031
YP_177765.1	COG5651
YP_177766.1	COG0657
YP_177767.1	COG1914
NP_215445.2	COG0581
YP_177769.1	COG0226
YP_177770.1	COG0226
YP_177771.1	COG0573
YP_177772.1	COG0210
YP_177775.1	COG3391
YP_177777.1	COG3145
YP_177778.1	COG5651
YP_177779.1	29WFN
YP_177784.1	COG0657
YP_177794.1	COG0657
YP_177795.1	COG5651
YP_177797.1	COG0657
NP_215739.2	COG0265
NP_215846.2	COG1488
YP_177800.1	2E65S
YP_177801.1	COG5651
YP_177804.1	COG0458
YP_177805.1	2B7DA
YP_177806.1	COG5651
YP_177807.1	COG2124
YP_177808.1	COG2207
NP_215976.2	COG2345
YP_177815.1	COG0526
YP_177822.1	COG0156
YP_177824.1	COG1271
YP_177650.1	COG1842
YP_177825.1	COG3391
YP_177826.1	COG3391
YP_177829.1	COG1250
YP_177831.1	COG3391
YP_177838.1	2BPBT
YP_177843.1	COG0657
YP_177848.1	COG0362
YP_177851.1	COG0108
YP_177852.1	COG1463
YP_177853.1	COG0208
YP_177855.1	COG0561
YP_177856.1	COG0267
YP_177860.1	COG0140
YP_177861.1	COG5651
YP_177864.1	COG0624
NP_216721.2	COG1929
NP_216848.2	COG0281
YP_177868.1	COG0031
YP_177874.1	COG1702
YP_177876.1	COG0657
YP_177877.1	COG1169
YP_177878.1	COG3391
YP_177881.1	COG5651
YP_177882.1	COG0657
YP_177884.1	COG0698
YP_177885.1	COG0308
YP_177888.1	COG0657
YP_177890.1	COG0596
YP_177891.1	COG3391
YP_177892.1	COG4262
NP_217147.2	COG1690
YP_177903.1	COG1842
YP_177907.1	2AQVG
NP_217295.2	COG1522
NP_215025.2	COG0007
YP_177912.1	COG0785
NP_217446.2	COG0318
YP_177916.1	COG0111
YP_177917.1	COG0028
YP_177919.1	2A0FY
YP_177685.1	2B7DA
YP_177921.1	COG0208
YP_177925.1	COG2896
YP_177931.1	COG0314
YP_177934.1	COG5651
YP_177935.1	COG5651
YP_177937.1	COG5263
YP_177940.1	2DMIS
YP_177942.1	COG0476
YP_177948.1	COG3239
YP_177955.1	COG1473
YP_177957.1	2B1R9
YP_177959.1	COG0314
YP_177964.1	COG5651
NP_217870.2	COG0277
NP_217912.2	COG4544
YP_177970.1	COG0142
YP_177971.1	COG5651
YP_177972.1	COG5651
YP_177973.1	COG5651
YP_177975.1	2B1WA
YP_177976.1	COG5651
NP_217996.2	COG1752
YP_177977.1	COG1463
YP_177983.1	COG0318
YP_177984.1	COG5651
YP_177985.1	COG5651
YP_177986.1	COG2030
YP_177987.1	COG5651
NP_215015.2	COG0451
YP_178000.1	COG0657
YP_178001.1	COG3391
YP_178003.1	COG4962
YP_178021.1	2AXVZ
YP_178022.1	COG5651
YP_178023.1	COG4842
YP_178025.1	2AY4M
NP_218434.2	COG1192
NP_215764.2	COG0508
NP_217236.2	COG1974
NP_218227.3	COG0119
NP_214519.2	COG0187
NP_214596.2	COG3260
NP_214689.3	2ANQH
YP_177721.2	COG1357
NP_215273.3	COG0537
NP_215484.3	COG2217
NP_215496.2	COG0745
NP_215615.3	COG1494
NP_215932.2	COG0054
NP_216036.3	COG0463
NP_216053.3	COG0389
NP_216149.3	COG0556
NP_216425.2	COG0735
NP_216441.2	COG0318
NP_216471.2	COG4679
NP_216671.3	COG0771
NP_216681.4	COG0275
NP_216757.3	COG2609
NP_216896.3	COG1020
NP_217306.3	COG0183
NP_217356.3	COG2740
NP_217466.3	COG0318
NP_217517.3	COG0059
NP_217647.3	COG0778
NP_217785.3	COG0318
NP_217841.3	COG0315
NP_217887.3	COG0587
NP_217972.3	COG0101
NP_218004.3	COG0657
NP_218091.3	COG1309
NP_218436.2	COG0357
NP_218440.3	COG0594
NP_215367.2	2EYIS
NP_215378.2	2C7NN
YP_177880.2	COG0657
NP_217163.2	COG1475
